7,0.0010571479797363281,0.00020313262939453125,0.00015854835510253906
8,0.0031728744506835938,0.00026226043701171875,0.0003533363342285156
9,0.013437032699584961,0.0004544258117675781,0.0009257793426513672
10,0.04933929443359375,0.0009157657623291016,0.0020186901092529297
11,0.2180178165435791,0.0018470287322998047,0.004698276519775391
12,0.810558557510376,0.004246711730957031,0.011536359786987305
13,3.522972345352173,0.007348775863647461,0.022593021392822266
14,13.39182448387146,0.014268636703491211,0.052812814712524414
15,56.58396506309509,0.03429007530212402,0.13824462890625
16,303.12462854385376,0.06299304962158203,0.3210601806640625
17,1022.1583313941956,0.2263350486755371,0.49921464920043945
